Unnamed: 0,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,BMI_tags,Label,Dietary restriction,Allergies,Meal Plan
15001,32,73.72855177211744,1.633132152685724,F,27.643501007919348,1490.027,1.9,2831.0513,9,31,Vegan,,"{'Monday': {'breakfast': 'Overnight Oats with Chia Seeds, Almond Milk, and Berries', 'lunch': 'Quinoa Salad with Roasted Chickpeas, Avocado, and Mixed Vegetables', 'dinner': 'Lentil Soup with Kale and Carrots'}, 'Tuesday': {'breakfast': 'Smoothie with Spinach, Banana, Almond Milk, and Flaxseeds', 'lunch': 'Stuffed Bell Peppers with Brown Rice, Black Beans, and Salsa', 'dinner': 'Tofu Stir-fry with Broccoli, Carrots, and Tamari'}, 'Wednesday': {'breakfast': 'Chia Pudding with Coconut Milk and Fresh Mango', 'lunch': 'Vegan Buddha Bowl with Roasted Sweet Potatoes, Quinoa, and Tahini Dressing', 'dinner': 'Vegan Tacos with Black Beans, Avocado, and Pico de Gallo'}, 'Thursday': {'breakfast': 'Avocado Toast on Whole Grain Bread with Tomato', 'lunch': 'Vegan Caesar Salad with Tofu Croutons and Lemon Tahini Dressing', 'dinner': 'Chickpea Curry with Spinach and Coconut Milk, served with Basmati Rice'}, 'Friday': {'breakfast': 'Vegan Pancakes with Maple Syrup and Fresh Berries', 'lunch': 'Vegan Wrap with Hummus, Cucumbers, Spinach, and Carrots', 'dinner': 'Vegan Chili with Kidney Beans, Tomatoes, and Corn'}, 'Saturday': {'breakfast': 'Tofu Scramble with Spinach, Mushrooms, and Tomatoes', 'lunch': 'Vegan Sushi with Avocado, Cucumber, and Carrots', 'dinner': 'Zucchini Noodles with Vegan Pesto and Cherry Tomatoes'}, 'Sunday': {'breakfast': 'Acai Bowl with Granola, Banana, and Coconut Flakes', 'lunch': 'Vegan Grain Bowl with Quinoa, Roasted Veggies, and a Lemon Tahini Dressing', 'dinner': 'Vegan Stir-fry with Tempeh, Bell Peppers, and Snow Peas'}}"
23356,49,98.13555778059718,1.6319847463265102,M,36.84632723764823,1893.25,1.3,2461.225,9,30,Diabetic,Shellfish,"{'Monday': {'breakfast': 'Avocado with Chia Seeds', 'lunch': 'Spinach Salad with Olive Oil and Lemon', 'dinner': 'Cauliflower Rice Stir-fry with Tofu'}, 'Tuesday': {'breakfast': 'Chia Seed Pudding (coconut milk)', 'lunch': 'Zucchini Noodles with Avocado Pesto', 'dinner': 'Grilled Portobello Mushrooms with Salad'}, 'Wednesday': {'breakfast': 'Almond Butter with Celery', 'lunch': 'Grilled Tofu Salad with Avocado', 'dinner': 'Eggplant and Zucchini Bake with Olive Oil'}, 'Thursday': {'breakfast': 'Coconut Yogurt with Berries and Chia Seeds', 'lunch': 'Keto Salad with Avocado', 'dinner': 'Stuffed Bell Peppers with Cauliflower Rice'}, 'Friday': {'breakfast': 'Coconut Milk Smoothie with Protein Powder', 'lunch': 'Grilled Cauliflower Steaks', 'dinner': 'Vegan Cauliflower and Coconut Curry'}, 'Saturday': {'breakfast': 'Spinach and Avocado Smoothie', 'lunch': 'Zucchini Noodles with Vegan Alfredo Sauce', 'dinner': 'Grilled Portobello Mushrooms with Salad'}, 'Sunday': {'breakfast': 'Almond Yogurt with Chia Seeds and Berries', 'lunch': 'Avocado and Tomato Salad', 'dinner': 'Tofu Stir-fry with Broccoli and Mushrooms'}}"
19604,40,86.36526032150226,1.6318297239124322,F,32.4331706577763,1573.518,1.5,2360.277,9,29,Vegetarian,,"{'Monday': {'breakfast': 'Avocado Toast with Tomato and Feta Cheese', 'lunch': 'Chickpea Salad with Cucumber, Tomato, and Lemon Dressing', 'dinner': 'Vegetable Stir-fry with Tofu and Brown Rice'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Almond Milk, and Chia Seeds', 'lunch': 'Caprese Salad with Mozzarella, Tomato, and Basil', 'dinner': 'Lentil Soup with Spinach and Carrots'}, 'Wednesday': {'breakfast': 'Overnight Oats with Chia Seeds, Almond Butter, and Berries', 'lunch': 'Roasted Vegetable Quinoa Bowl', 'dinner': 'Vegetable Curry with Chickpeas and Coconut Milk'}, 'Thursday': {'breakfast': 'Greek Yogurt with Granola and Mixed Berries', 'lunch': 'Falafel Wrap with Hummus and Veggies', 'dinner': 'Grilled Vegetable Skewers with Couscous'}, 'Friday': {'breakfast': 'Tofu Scramble with Spinach and Mushrooms', 'lunch': 'Sweet Potato and Black Bean Salad', 'dinner': 'Vegetable Pizza on Cauliflower Crust'}, 'Saturday': {'breakfast': 'Chia Pudding with Almond Milk and Fresh Fruit', 'lunch': 'Vegetarian Chili with Cornbread', 'dinner': 'Stuffed Peppers with Rice, Beans, and Cheese'}, 'Sunday': {'breakfast': 'Vegan Pancakes with Maple Syrup and Fresh Berries', 'lunch': 'Cucumber and Hummus Sandwich', 'dinner': 'Vegetable Stir-fry with Tempeh and Rice Noodles'}}"
17890,34,83.81118451304401,1.6316212723858086,F,31.48206860402544,1577.163,1.3,2050.3119,9,27,Keto,Shellfish,"{'Monday': {'breakfast': 'Avocado with Eggs', 'lunch': 'Shrimp Salad with Olive Oil', 'dinner': 'Grilled Salmon with Asparagus'}, 'Tuesday': {'breakfast': 'Chia Seed Pudding (coconut milk)', 'lunch': 'Tuna Salad with Olive Oil', 'dinner': 'Zucchini Noodles with Pesto'}, 'Wednesday': {'breakfast': 'Spinach and Bacon Omelette', 'lunch': 'Cobb Salad', 'dinner': 'Beef Stir-fry with Broccoli'}, 'Thursday': {'breakfast': 'Almond Butter with Celery', 'lunch': 'Grilled Shrimp with Avocado', 'dinner': 'Cauliflower Rice with Shrimp'}, 'Friday': {'breakfast': 'Egg Muffins with Spinach', 'lunch': 'Avocado Tuna Salad', 'dinner': 'Roasted Chicken with Brussels Sprouts'}, 'Saturday': {'breakfast': 'Coconut Yogurt with Chia Seeds', 'lunch': 'Eggplant and Mozzarella Bake (dairy-free mozzarella)', 'dinner': 'Lamb Chops with Cauliflower Mash'}, 'Sunday': {'breakfast': 'Coconut Milk Smoothie', 'lunch': 'Keto Taco Salad', 'dinner': 'Pork Belly with Roasted Vegetables'}}"
20883,45,90.49554246983688,1.6311683641659425,M,34.01179932063221,1815.373,1.2,2178.4476,9,28,,,"{'Monday': {'breakfast': 'Scrambled Eggs', 'lunch': 'Grilled Chicken Salad', 'dinner': 'Roasted Veggies with Fish'}, 'Tuesday': {'breakfast': 'Oatmeal with Banana', 'lunch': 'Turkey Sandwich', 'dinner': 'Pasta with Vegetables'}, 'Wednesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Chicken Caesar Salad', 'dinner': 'Baked Fish with Quinoa'}, 'Thursday': {'breakfast': 'Yogurt with Nuts', 'lunch': 'Grain Bowl with Chicken', 'dinner': 'Veggie Stir-fry'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Chickpea Salad', 'dinner': 'Roasted Chicken with Veggies'}, 'Saturday': {'breakfast': 'Pancakes', 'lunch': 'Tuna Salad', 'dinner': 'Vegetable Lasagna'}, 'Sunday': {'breakfast': 'Bagel with Cream Cheese', 'lunch': 'Salmon Salad', 'dinner': 'Stuffed Peppers'}}"
9429,21,57.88147493980596,1.6307775109278564,M,21.764573537182628,1531.565,1.2,1837.878,8,16,Diabetic,,"{'Monday': {'breakfast': 'Egg White Omelette with Spinach and Avocado', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Olive Oil', 'dinner': 'Baked Salmon with Roasted Broccoli and Cauliflower Rice'}, 'Tuesday': {'breakfast': 'Greek Yogurt with Almonds and Blueberries', 'lunch': 'Turkey Lettuce Wraps with Cucumber and Avocado', 'dinner': 'Chicken Stir-fry with Bell Peppers and Zucchini'}, 'Wednesday': {'breakfast': 'Smoothie with Spinach, Almond Milk, and Protein Powder', 'lunch': 'Grilled Shrimp Salad with Olive Oil and Lemon', 'dinner': 'Baked Chicken with Brussels Sprouts and Quinoa'}, 'Thursday': {'breakfast': 'Chia Pudding with Almond Milk and Berries', 'lunch': 'Quinoa Bowl with Roasted Veggies and Chickpeas', 'dinner': 'Beef Stir-fry with Vegetables and Cauliflower Rice'}, 'Friday': {'breakfast': 'Cottage Cheese with Cucumber and Tomato', 'lunch': 'Chicken Caesar Salad (no croutons)', 'dinner': 'Grilled Pork with Roasted Asparagus and Sweet Potato'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Avocado and Salsa', 'lunch': 'Tuna Salad with Mixed Greens and Olive Oil', 'dinner': 'Grilled Steak with Cauliflower Mash and Spinach'}, 'Sunday': {'breakfast': 'Avocado Toast on Whole Grain Bread', 'lunch': 'Vegetable Soup with Chicken', 'dinner': 'Baked Cod with Steamed Green Beans and Rice'}}"
20957,42,91.69871037365458,1.6311887625103585,F,34.46313538942674,1615.21,1.3,2099.773,9,27,,Shellfish,"{'Monday': {'breakfast': 'Oatmeal with Fresh Berries and Almond Butter', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Balsamic Vinaigrette', 'dinner': 'Salmon with Roasted Vegetables and Quinoa'}, 'Tuesday': {'breakfast': 'Fruit Smoothie with Banana, Strawberries, and Almond Milk', 'lunch': 'Turkey and Avocado Wrap with Whole Grain Tortilla', 'dinner': 'Grilled Chicken with Sweet Potato and Broccoli'}, 'Wednesday': {'breakfast': 'Chia Pudding with Almond Milk, Berries, and Almond Butter', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Greek Yogurt with Granola and Mixed Berries', 'lunch': 'Tuna Salad with Mixed Greens and Lemon Vinaigrette', 'dinner': 'Baked Chicken with Brown Rice and Steamed Asparagus'}, 'Friday': {'breakfast': 'Avocado Toast with Tomato', 'lunch': 'Lentil Soup with Whole Grain Crackers', 'dinner': 'Grilled Pork Chops with Mashed Potatoes and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Tofu with Spinach and Mushrooms', 'lunch': 'Vegetable Stir-fry with Tofu and Rice Noodles', 'dinner': 'Grilled Steak with Sweet Potato and Roasted Brussels Sprouts'}, 'Sunday': {'breakfast': 'Whole Wheat Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Grilled Chicken Caesar Salad (no shellfish)', 'dinner': 'Pasta with Marinara Sauce and Grilled Vegetables'}}"
19768,38,86.38119872276002,1.6328021607714538,F,32.40052845557599,1583.236,1.3,2058.2068000000004,9,27,Keto,,"{'Monday': {'breakfast': 'Scrambled Eggs', 'lunch': 'Grilled Chicken Salad', 'dinner': 'Roasted Veggies with Fish'}, 'Tuesday': {'breakfast': 'Oatmeal with Banana', 'lunch': 'Turkey Sandwich', 'dinner': 'Pasta with Vegetables'}, 'Wednesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Chicken Caesar Salad', 'dinner': 'Baked Fish with Quinoa'}, 'Thursday': {'breakfast': 'Yogurt with Nuts', 'lunch': 'Grain Bowl with Chicken', 'dinner': 'Veggie Stir-fry'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Chickpea Salad', 'dinner': 'Roasted Chicken with Veggies'}, 'Saturday': {'breakfast': 'Pancakes', 'lunch': 'Tuna Salad', 'dinner': 'Vegetable Lasagna'}, 'Sunday': {'breakfast': 'Bagel with Cream Cheese', 'lunch': 'Salmon Salad', 'dinner': 'Stuffed Peppers'}}"
10539,24,62.16630083844593,1.6323351626262832,F,23.331161170068707,1416.493,1.3,1841.4409,8,16,Gluten-free,Eggs,"{'Monday': {'breakfast': 'Scrambled Eggs with Spinach and Gluten-Free Toast', 'lunch': 'Quinoa Salad with Roasted Vegetables and Lemon Dressing', 'dinner': 'Grilled Chicken with Sweet Potato and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Greek Yogurt with Gluten-Free Granola and Berries', 'lunch': 'Grilled Salmon Salad with Avocado and Mixed Greens', 'dinner': 'Gluten-Free Pasta with Marinara Sauce and Grilled Chicken'}, 'Wednesday': {'breakfast': 'Chia Seed Pudding with Almond Milk and Honey', 'lunch': 'Quinoa and Roasted Vegetable Bowl with Hummus', 'dinner': 'Baked Cod with Brown Rice and Steamed Vegetables'}, 'Thursday': {'breakfast': 'Smoothie with Banana, Almond Milk, and Spinach', 'lunch': 'Tuna Salad with Cucumber, Tomatoes, and Olive Oil', 'dinner': 'Gluten-Free Pizza with Veggies and Mozzarella'}, 'Friday': {'breakfast': 'Oatmeal with Almond Butter and Berries (Gluten-Free Oats)', 'lunch': 'Chicken Lettuce Wraps with Veggies and Peanut Sauce', 'dinner': 'Grilled Shrimp with Quinoa and Steamed Asparagus'}, 'Saturday': {'breakfast': 'Gluten-Free Waffles with Maple Syrup and Fruit', 'lunch': 'Vegetable and Hummus Wrap (Gluten-Free Tortilla)', 'dinner': 'Grilled Pork Chop with Sweet Potato and Brussels Sprouts'}, 'Sunday': {'breakfast': 'Egg Muffins with Spinach and Bacon (Gluten-Free)', 'lunch': 'Eggplant Parmesan (Gluten-Free)', 'dinner': 'Grilled Lamb with Cauliflower Rice'}}"
10923,22,60.98621239218851,1.631200643238369,M,22.920120357738,1567.511,1.5,2351.2665,8,19,Keto,Gluten,"{'Monday': {'breakfast': 'Chia Seed Pudding with Coconut Milk and Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Sweet Potatoes and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Spinach, Almond Milk, and Peanut Butter', 'lunch': 'Turkey Lettuce Wraps with Avocado and Tomato', 'dinner': 'Baked Chicken with Quinoa and Roasted Brussels Sprouts'}, 'Wednesday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries (gluten-free oats)', 'lunch': 'Grilled Shrimp Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with Chia Seeds and Coconut Yogurt', 'lunch': 'Chicken and Avocado Salad with Olive Oil and Lemon', 'dinner': 'Grilled Pork Chops with Roasted Vegetables and Quinoa'}, 'Friday': {'breakfast': 'Smoothie Bowl with Frozen Berries, Spinach, and Almond Milk', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Grilled Steak with Sweet Potato Fries and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Spinach and Avocado', 'lunch': 'Zucchini Noodles with Marinara Sauce and Ground Turkey', 'dinner': 'Baked Cod with Roasted Asparagus and Brown Rice'}, 'Sunday': {'breakfast': 'Almond Flour Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Lentil Soup with a side of Fresh Greens', 'dinner': 'Chicken Stir-fry with Mixed Vegetables and Cauliflower Rice'}}"
15131,30,77.76682507338323,1.6327133946832992,F,29.172554329744266,1538.123,1.2,1845.7476,9,25,,Dairy,"{'Monday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Vegetables and Quinoa'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Strawberries, and Almond Milk', 'lunch': 'Turkey and Avocado Wrap with Whole Grain Tortilla', 'dinner': 'Grilled Chicken with Sweet Potato and Steamed Broccoli'}, 'Wednesday': {'breakfast': 'Chia Seed Pudding with Almond Milk, Berries, and Flaxseeds', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with a Drizzle of Honey and Chia Seeds', 'lunch': 'Tuna Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Baked Chicken with Brown Rice and Steamed Asparagus'}, 'Friday': {'breakfast': 'Avocado Toast with Tomato and Olive Oil', 'lunch': 'Lentil Soup with Whole Grain Crackers', 'dinner': 'Grilled Pork Chops with Mashed Sweet Potatoes and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Smoothie Bowl with Spinach, Banana, and Almond Milk', 'lunch': 'Vegetable Stir-fry with Tofu and Rice Noodles', 'dinner': 'Grilled Steak with Sweet Potato and Roasted Brussels Sprouts'}, 'Sunday': {'breakfast': 'Whole Wheat Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Grilled Chicken Caesar Salad (no dairy in dressing)', 'dinner': 'Pasta with Marinara Sauce and Grilled Vegetables'}}"
12063,29,68.12912734834536,1.6329644636572422,M,25.549320754525617,1618.651,1.5,2427.9765,9,29,Low-sodium,Shellfish,"{'Monday': {'breakfast': 'Oatmeal with Fresh Berries and Almond Butter', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Balsamic Vinaigrette', 'dinner': 'Salmon with Roasted Vegetables and Quinoa'}, 'Tuesday': {'breakfast': 'Fruit Smoothie with Banana, Strawberries, and Almond Milk', 'lunch': 'Turkey and Avocado Wrap with Whole Grain Tortilla', 'dinner': 'Grilled Chicken with Sweet Potato and Broccoli'}, 'Wednesday': {'breakfast': 'Chia Pudding with Almond Milk, Berries, and Almond Butter', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Greek Yogurt with Granola and Mixed Berries', 'lunch': 'Tuna Salad with Mixed Greens and Lemon Vinaigrette', 'dinner': 'Baked Chicken with Brown Rice and Steamed Asparagus'}, 'Friday': {'breakfast': 'Avocado Toast with Tomato', 'lunch': 'Lentil Soup with Whole Grain Crackers', 'dinner': 'Grilled Pork Chops with Mashed Potatoes and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Tofu with Spinach and Mushrooms', 'lunch': 'Vegetable Stir-fry with Tofu and Rice Noodles', 'dinner': 'Grilled Steak with Sweet Potato and Roasted Brussels Sprouts'}, 'Sunday': {'breakfast': 'Whole Wheat Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Grilled Chicken Caesar Salad (no shellfish)', 'dinner': 'Pasta with Marinara Sauce and Grilled Vegetables'}}"
14476,32,75.45595126542756,1.632154305818421,F,28.32507499679273,1506.443,1.3,1958.3759,9,26,Keto,Shellfish,"{'Monday': {'breakfast': 'Avocado with Eggs', 'lunch': 'Shrimp Salad with Olive Oil', 'dinner': 'Grilled Salmon with Asparagus'}, 'Tuesday': {'breakfast': 'Chia Seed Pudding (coconut milk)', 'lunch': 'Tuna Salad with Olive Oil', 'dinner': 'Zucchini Noodles with Pesto'}, 'Wednesday': {'breakfast': 'Spinach and Bacon Omelette', 'lunch': 'Cobb Salad', 'dinner': 'Beef Stir-fry with Broccoli'}, 'Thursday': {'breakfast': 'Almond Butter with Celery', 'lunch': 'Grilled Shrimp with Avocado', 'dinner': 'Cauliflower Rice with Shrimp'}, 'Friday': {'breakfast': 'Egg Muffins with Spinach', 'lunch': 'Avocado Tuna Salad', 'dinner': 'Roasted Chicken with Brussels Sprouts'}, 'Saturday': {'breakfast': 'Coconut Yogurt with Chia Seeds', 'lunch': 'Eggplant and Mozzarella Bake (dairy-free mozzarella)', 'dinner': 'Lamb Chops with Cauliflower Mash'}, 'Sunday': {'breakfast': 'Coconut Milk Smoothie', 'lunch': 'Keto Taco Salad', 'dinner': 'Pork Belly with Roasted Vegetables'}}"
15861,31,74.96986900550569,1.6329672656314815,M,28.114592559932543,1698.771,1.5,2548.1565,9,30,,Peanuts,"{'Monday': {'breakfast': 'Chia Seed Pudding with Coconut Milk and Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Sweet Potatoes and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Spinach, Almond Milk, and Sunflower Seed Butter', 'lunch': 'Turkey Lettuce Wraps with Avocado and Tomato', 'dinner': 'Baked Chicken with Quinoa and Roasted Brussels Sprouts'}, 'Wednesday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries (no peanuts)', 'lunch': 'Grilled Shrimp Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with Chia Seeds and Coconut Yogurt', 'lunch': 'Chicken and Avocado Salad with Olive Oil and Lemon', 'dinner': 'Grilled Pork Chops with Roasted Vegetables and Quinoa'}, 'Friday': {'breakfast': 'Smoothie Bowl with Frozen Berries, Spinach, and Almond Milk', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Grilled Steak with Sweet Potato Fries and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Spinach and Avocado', 'lunch': 'Zucchini Noodles with Marinara Sauce and Ground Turkey', 'dinner': 'Baked Cod with Roasted Asparagus and Brown Rice'}, 'Sunday': {'breakfast': 'Almond Flour Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Lentil Soup with a side of Fresh Greens', 'dinner': 'Chicken Stir-fry with Mixed Vegetables and Cauliflower Rice'}}"
20997,44,92.31224334152844,1.6321283347383555,F,34.65378656712116,1611.859,1.3,2095.4167,9,27,,,"{'Monday': {'breakfast': 'Scrambled Eggs', 'lunch': 'Grilled Chicken Salad', 'dinner': 'Roasted Veggies with Fish'}, 'Tuesday': {'breakfast': 'Oatmeal with Banana', 'lunch': 'Turkey Sandwich', 'dinner': 'Pasta with Vegetables'}, 'Wednesday': {'breakfast': 'Fruit Smoothie', 'lunch': 'Chicken Caesar Salad', 'dinner': 'Baked Fish with Quinoa'}, 'Thursday': {'breakfast': 'Yogurt with Nuts', 'lunch': 'Grain Bowl with Chicken', 'dinner': 'Veggie Stir-fry'}, 'Friday': {'breakfast': 'Avocado Toast', 'lunch': 'Chickpea Salad', 'dinner': 'Roasted Chicken with Veggies'}, 'Saturday': {'breakfast': 'Pancakes', 'lunch': 'Tuna Salad', 'dinner': 'Vegetable Lasagna'}, 'Sunday': {'breakfast': 'Bagel with Cream Cheese', 'lunch': 'Salmon Salad', 'dinner': 'Stuffed Peppers'}}"
20301,44,89.63142881039497,1.6330303515466824,F,33.61025491048754,1586.277,1.5,2379.4155,9,29,,Peanuts,"{'Monday': {'breakfast': 'Chia Seed Pudding with Coconut Milk and Berries', 'lunch': 'Grilled Chicken Salad with Mixed Greens and Avocado', 'dinner': 'Grilled Salmon with Roasted Sweet Potatoes and Steamed Broccoli'}, 'Tuesday': {'breakfast': 'Smoothie with Banana, Spinach, Almond Milk, and Sunflower Seed Butter', 'lunch': 'Turkey Lettuce Wraps with Avocado and Tomato', 'dinner': 'Baked Chicken with Quinoa and Roasted Brussels Sprouts'}, 'Wednesday': {'breakfast': 'Oatmeal with Almond Butter and Fresh Berries (no peanuts)', 'lunch': 'Grilled Shrimp Salad with Mixed Greens and Lemon Dressing', 'dinner': 'Beef Stir-fry with Bell Peppers and Cauliflower Rice'}, 'Thursday': {'breakfast': 'Fruit Salad with Chia Seeds and Coconut Yogurt', 'lunch': 'Chicken and Avocado Salad with Olive Oil and Lemon', 'dinner': 'Grilled Pork Chops with Roasted Vegetables and Quinoa'}, 'Friday': {'breakfast': 'Smoothie Bowl with Frozen Berries, Spinach, and Almond Milk', 'lunch': 'Quinoa Bowl with Roasted Vegetables and Chickpeas', 'dinner': 'Grilled Steak with Sweet Potato Fries and Steamed Green Beans'}, 'Saturday': {'breakfast': 'Scrambled Eggs with Spinach and Avocado', 'lunch': 'Zucchini Noodles with Marinara Sauce and Ground Turkey', 'dinner': 'Baked Cod with Roasted Asparagus and Brown Rice'}, 'Sunday': {'breakfast': 'Almond Flour Pancakes with Maple Syrup and Fresh Fruit', 'lunch': 'Lentil Soup with a side of Fresh Greens', 'dinner': 'Chicken Stir-fry with Mixed Vegetables and Cauliflower Rice'}}"
